person_id,call_count_with_suspects,night_movements_hours,gps_zone_visits,encrypted_app_usage_hours,social_media_threat_score,vpn_usage,device_changes_last_30_days,suspicious_contacts_count,avg_call_duration_min,microphone_activation_events,camera_activation_events,account_login_failures,location_change_frequency,suspicious,last_activity_time,related_person_ids,military_zone_proximity_score
142,4,0.9217747744029445,2,0.9084231127262137,0.06340699093150404,0,0,2,4.341163081296188,1,0,4,2.015447568202415,0,2025-06-04 23:20:46.134045,"8143,6952,5857,6459,5863",4.488627572409632
143,0,1.2780522836552781,2,0.2856375560589426,0.8631865213579848,0,0,3,2.9891671527439994,0,1,4,0.9254337113135198,0,2025-06-03 20:59:46.134045,8139,6.678122244074787
144,3,0.9126585650755252,8,0.16941581051939475,0.8666779357525394,0,0,3,4.266306348524728,3,1,1,1.5353696974940712,0,2025-06-03 19:07:46.134045,"3555,8174,4595,284,2866",1.8808767234865487
145,5,2.2447850879665716,4,0.23194385284441446,0.28141767280698426,0,0,0,2.009518969558363,1,0,3,0.4893644750896523,0,2025-05-23 07:14:46.134045,"1641,6005,7169,7873",1.9484627021150158
146,5,2.4253087694887787,7,0.5680401567315119,0.8798225367722,0,1,3,1.7059990998205539,1,0,2,0.02522975885364409,0,2025-06-02 10:04:46.134045,"2549,6799,5231,5889,2910",2.360196500083174
147,4,2.687049346723827,6,0.9008100692240296,0.7451948076587508,0,0,0,2.3128664406197554,3,0,2,0.8431120078739299,0,2025-05-24 22:35:46.134045,2649,1.4137775697154158
148,1,1.2463502890936589,3,0.322298318064914,0.4831914078537357,0,0,2,3.041382133584466,1,1,4,1.0511706438483057,0,2025-05-15 08:55:46.134045,"6810,5418,3239",0.8152666968738658
149,1,2.5079430785450256,2,2.1135769248744745,0.34776402472808765,0,1,0,2.7182278587395117,0,2,1,0.3830676996066056,0,2025-05-18 17:58:46.134045,2133,1.0418392595676802
150,1,2.113100078248018,2,0.3222504724101652,0.3993789202534246,0,2,0,4.914636136168574,2,1,4,0.36849015159474396,0,2025-05-07 17:50:46.134045,"3417,6379,9702,3821",2.6415190459080646
151,2,1.942247502748672,1,0.19880032159163558,0.534418915431269,0,0,2,1.8055512835890513,2,2,4,1.2496452711516413,0,2025-05-13 05:19:46.134045,"2807,9353,6612,9235",0.5626678616070919
152,3,0.7585771724922901,4,7.819550259719051,0.4125207018915913,0,1,2,0.034008932769229894,1,1,2,0.10561394649482159,1,2025-05-21 10:40:46.134045,"9571,4696,9912",4.736291496284033
153,1,2.153253499318115,1,0.890527258187011,0.4202383241091522,0,0,2,2.98795522391222,1,0,2,1.383069838931053,0,2025-05-17 13:56:46.134045,9728,3.4090745788982963
154,1,2.1849566199111647,1,0.27950704895599565,0.2031233736235467,0,1,3,3.7555116385952068,2,1,2,0.9073403125364852,0,2025-05-09 23:37:46.134045,"5043,6627,1580,4270",3.921378986143454
155,1,2.1017284445422337,3,3.3743763952491896,0.7078120051561908,1,0,1,2.4745489639411034,1,2,2,1.4316873078309975,1,2025-05-22 10:29:46.134045,"2702,3074,3545,8955",1.9142073134787216
156,2,2.400050757277209,5,0.3941751964319633,0.6095915729505708,0,0,1,3.331381068720084,1,0,1,0.6932623866133842,0,2025-05-17 09:24:46.134045,"2026,4946,1678",5.033579702166072
157,3,2.6945956590694307,5,3.8970449343182954,0.9919014870216227,0,1,1,1.8358553785451353,2,0,1,1.2174072513501615,1,2025-05-25 01:22:46.134045,"7445,3084,7134,7862",4.531793184745424
158,2,0.9019766910422806,7,0.18997983004983038,0.1412442042024702,0,0,3,1.6101007908053369,2,1,1,1.1449093304179687,0,2025-06-05 15:15:46.134045,"4387,3181,4635",2.20774504709627
159,2,1.783303913571648,5,2.765982183965879,0.11373834873502087,1,1,2,3.853260216943397,0,2,1,0.5157885518487266,0,2025-05-11 11:11:46.134045,"1536,9904,2360",5.970530874400135
160,3,2.5157676015642436,5,0.30550247490512555,0.5159322991358004,0,0,3,3.9232203776910737,0,3,4,0.8619195413230089,0,2025-06-01 14:26:46.134045,"7139,2203,6377,5743,2156",3.6762772027379187
161,2,1.7316051791249973,3,4.179122582874643,0.15199076351007412,0,1,4,3.875513648862847,0,1,3,0.8406565806312041,0,2025-05-08 23:30:46.134045,"2704,9006,6579,900",2.5066637614298672
162,4,2.959423557061845,4,1.2808320413747392,0.6106211510666819,1,0,1,3.832851599424705,0,0,1,1.4998575723942613,0,2025-06-01 00:55:46.134045,9585,3.0280167715629833
163,4,2.090178496692565,6,0.3159217327977841,0.19611510866900805,0,1,6,3.6267960949036464,0,1,2,0.6176162657046893,0,2025-05-14 05:28:46.134045,"479,9471,7637",2.10853299348676
164,1,0.045077358876449036,9,2.794754843039938,0.4829984978710389,0,1,0,2.784683592540524,0,3,2,0.8691601725974686,0,2025-05-12 00:47:46.134045,"1969,6057,1238",2.456045821436211
165,2,2.839428919197694,8,0.7428615260393583,0.6113114498424205,0,0,0,4.04626616570379,0,0,3,1.2523423380963057,0,2025-05-09 05:11:46.134045,"1717,1580,9953,4250",0.5122115973717439
166,1,1.8828967731446697,3,1.9797121017835844,0.4580407890349235,0,1,4,1.7625293612102444,1,2,2,1.2902074086126485,0,2025-05-29 01:23:46.134045,"1817,5074,3920,3775,4070",2.604805384342175
167,2,0.23028916687471357,9,1.5468821610092207,0.319985304597185,0,0,2,4.867836948915979,2,3,3,1.2572408029653224,0,2025-05-28 19:55:46.134045,8738,5.543791012356999
168,3,1.7477101397132022,0,1.8791906962493594,0.7823160826127934,0,1,2,4.347541921192723,0,0,3,0.7703844115777261,0,2025-05-28 18:51:46.134045,5010,3.94181745563288
169,2,0.7316356213853867,5,0.6317399585619174,0.8546580243258411,1,0,1,0.7747090592659305,1,2,2,1.1579874354232391,0,2025-05-16 08:47:46.134045,"6936,5088,9374",3.2605162625531428
170,4,2.753131285594153,1,4.191036950865257,0.2780498342465729,0,0,2,4.22694708874592,0,2,0,0.6543368838840264,0,2025-06-01 10:54:46.134045,2245,3.1950830956757157
171,3,1.9641590198538348,6,1.2308339621610453,0.8133937346704774,0,0,2,4.226670370289909,0,0,1,1.537637341096111,0,2025-05-09 16:42:46.134045,866,0.9360064570419413
172,4,1.076254635198234,5,0.12110041067332136,0.3916340198383159,0,0,1,6.61156601214344,0,0,1,1.4089447724005257,0,2025-06-02 11:03:46.134045,"2323,6266,9622,2716,3236",4.952786501163768
173,1,2.8108480569628598,8,0.1035975372493577,0.48762363849252466,1,0,4,1.441398113762449,1,0,3,0.301884702256375,0,2025-05-27 02:33:46.134045,"6519,5668",1.42174566070546
174,1,2.4585256659962487,5,2.0104314025479835,0.23174968783433214,0,0,1,1.0129719695104928,2,2,2,2.3934734087547196,0,2025-06-05 13:32:46.134045,"699,6436,4174",2.3133189184525
175,1,1.7642352629746418,5,2.845424360610008,0.6257237757616229,0,0,4,4.53064340677204,1,1,2,1.021892352684769,0,2025-05-13 07:10:46.134045,"5641,4185,7350,1710",3.209702688585973
176,2,0.7544025604636393,3,1.782541138936136,0.10092671677695386,0,0,6,3.6709337746350457,2,0,3,1.2262510707006453,0,2025-05-21 16:21:46.134045,"9661,7534,8632,4351",1.2532187815312126
177,2,1.1575262064634066,8,0.48755120679247954,0.5916375259707396,0,1,2,0.9821273612269725,0,1,4,0.7817650347443033,0,2025-05-27 17:35:46.134045,"6501,784,4254,2498",1.7750088602875524
178,5,1.1425420902939611,2,0.3840889985024215,0.9897180818337541,1,0,2,6.050812448086739,2,0,1,1.4685344711457815,0,2025-05-20 22:38:46.134045,6598,4.233058862532221
179,5,2.7464972032643886,0,1.2501201089025233,0.7534663072226222,0,2,4,2.465423406726162,1,1,4,0.5022458906323073,1,2025-05-13 15:18:46.134045,"6138,59,975",4.855180470987967
180,2,0.319102714355773,9,0.32868900752446134,0.895039308634425,0,2,2,2.3914354476888366,0,1,4,1.0651368769907612,0,2025-06-06 08:42:46.134045,"8870,1948,2925,1571",2.6373935407109963
181,2,1.952765183436917,7,0.714877272586316,0.46419554019459885,0,0,0,4.171017092199255,0,0,0,1.2438805423414756,0,2025-06-01 15:36:46.134045,"2643,1181,8929",4.023296217692737
182,3,1.7497156092279138,7,1.4860819521712343,0.14210534030233135,0,0,2,6.395340717789031,3,3,3,1.0065471177567673,0,2025-06-03 22:54:46.134045,"5290,7996,9714,7121",3.5342178224146927
183,2,3.0355390177754167,0,0.5030231087790858,0.28846189382469134,0,0,3,2.2787996073128403,0,1,4,0.9466273729273916,0,2025-06-01 16:14:46.134045,"9803,9624,6251,1690",5.145677351964116
184,1,2.23273655767532,8,0.7060592260339781,0.04902967421812998,0,0,2,3.897565486131874,4,0,1,1.5361217020829745,0,2025-05-07 17:52:46.134045,"2061,9409,1426,3853",3.551065087328904
185,2,2.535210285143669,1,0.6706449614454734,0.5018109724269486,0,0,0,1.5156214035649742,0,1,0,1.0969998997989943,0,2025-05-19 09:18:46.134045,"5849,2878,923,8184",2.532434062978928
186,5,1.4746399962699814,5,0.9257341224427624,0.6496668718933538,0,1,2,2.9369299240322007,1,0,4,0.7266649606536124,0,2025-05-08 09:31:46.134045,2677,4.518635702911719
187,5,0.7690018124947384,8,1.6829433925675268,0.42448330597889217,0,1,1,5.616900234548181,1,0,2,1.0478854947282799,0,2025-05-19 22:10:46.134045,"1316,3979",6.782634089481378
188,3,1.6745240241235075,5,2.2872947888993833,0.5632048989835985,0,0,3,5.230383555036283,0,0,3,1.7491004467591034,0,2025-05-11 01:56:46.134045,"5946,334,1720,9997,667",4.886856682571914
189,4,2.7771623859264323,6,1.6408064773133775,0.32070224832214067,0,0,3,2.3339423097140775,1,0,3,1.4628677513259611,0,2025-05-24 22:32:46.134045,"9943,1365,5409,599",0.6988970550723104
190,1,2.7748906311517683,8,0.03977445113870605,0.08585809396551392,0,0,3,4.364847758478515,1,3,0,0.4504604931893412,0,2025-05-14 07:17:46.134045,"830,1915,7664,9143,2318",3.3398837332501676
191,3,1.5694124288843034,4,3.407206714254132,0.4319989924421884,0,2,1,3.2633367766590076,0,0,2,0.877234704214588,0,2025-05-27 16:37:46.134045,8757,6.526772242078315
192,4,1.1392561953514422,0,1.305502534157199,0.547797795361043,0,1,1,2.8823418387621325,1,2,3,1.8154622088416268,0,2025-05-10 15:46:46.134045,"7540,5556",1.266930857071411
193,3,0.9433208750928135,8,3.7932218611533353,0.9826347930886228,1,0,1,0.32989699474680556,1,2,4,1.0144186317317994,1,2025-05-30 18:08:46.134045,7855,2.660329780050769
194,3,1.8633733972734388,9,4.981042736087843,0.3472734045923962,0,2,3,2.3678010460689167,2,0,1,1.622765453272769,1,2025-05-26 10:38:46.134045,1622,2.398407079096396
195,3,2.136551171719333,6,0.9462357426714492,0.6777696574769968,0,0,3,1.4381990008031114,1,0,4,1.3610121087114457,0,2025-05-25 02:57:46.134045,"1258,2976,7522",3.8470366631026294
196,3,3.4731915129757587,7,3.721950584105641,0.8226244411622469,1,0,2,3.4644670217636353,6,1,0,0.5064337809351804,1,2025-05-07 17:07:46.134045,"533,621,3141,523",1.704279829696892
197,5,2.1233307576188745,1,0.682106655438502,0.3353907277090499,0,2,1,1.7882053346552658,3,0,4,1.8666886974900159,0,2025-06-05 15:26:46.134045,"3149,3128,9829",2.9832461940593746
198,3,2.6137659938071383,4,0.4524245678688586,0.9299312391371575,0,0,2,0.0,1,2,0,1.0438285939478975,0,2025-05-22 22:02:46.134045,"4340,2803,2850,2075,7358",2.455895065307089
199,5,1.2195320120957813,7,0.1147227756485129,0.3388312871699497,1,0,1,3.5193480634726706,0,0,4,1.5206450774977067,0,2025-05-25 10:26:46.134045,"1694,4705,2691",1.223562289796959
200,2,2.041701004929124,6,0.9017559747872943,0.9698043097478197,0,3,3,3.8780994760101,0,2,2,0.9915768720456567,0,2025-06-02 23:18:46.134045,"499,8352,9454",2.769713039870318
201,2,2.1400784555368655,6,1.7504360205648415,0.0021569178726476013,0,0,3,1.889679316850259,0,1,3,0.22826576783192754,0,2025-05-09 18:51:46.134045,1515,0.941966929113961
202,5,1.8594694721556217,3,5.64771241358757,0.6341733233886787,0,0,0,0.0,0,2,1,1.2558968052170354,0,2025-05-12 08:05:46.134045,"5564,4321,4949,3589",2.2505199673558827
203,3,1.9781812031300738,1,1.1050508462428097,0.7899262477501527,0,0,0,2.5306866509295753,2,1,0,0.49750816189123803,0,2025-05-29 23:07:46.134045,603,5.498874731338061
204,3,2.126218467620106,9,1.9890684710261357,0.28006041895831235,1,0,3,1.7290390554170894,0,0,2,0.0,0,2025-05-24 01:46:46.134045,2873,5.016661056463309
205,3,2.4810368130943155,2,3.397170465433986,0.11705027370359511,1,0,1,0.8753537694976212,1,1,3,1.4981420791225641,0,2025-05-08 05:43:46.134045,"448,4002,3228",2.3156008382766435
206,6,3.1691180434137616,8,1.1752161656682578,0.02436844088422352,0,2,4,2.736466206920464,3,1,3,1.0182640943376453,1,2025-05-30 14:06:46.134045,"5955,4196,1671,4609",1.79114696452817
207,6,0.0,3,0.2736598551599685,0.07440693636244089,0,0,1,2.4234737335121443,2,1,2,0.42359358717384943,0,2025-05-26 03:49:46.134045,"7690,5282,5893,283,8498",1.7996734747793217
208,3,3.1137375141386876,0,2.827870277486076,0.5430340427630345,1,1,1,1.8272431536795861,0,2,4,0.6799022817713434,1,2025-05-11 14:43:46.134045,"3539,6835,2648",0.5637558341824003
209,5,0.2891918836820231,9,1.280585665507173,0.839167403545615,0,1,0,3.4691009436106492,0,1,4,0.8054835692107452,0,2025-05-28 09:01:46.134045,"5345,2353",3.5353133114007425
210,2,2.308762821036752,3,2.1313985831253692,0.06313086526548861,0,0,1,3.16536127143871,1,2,0,0.7049684351304457,0,2025-05-28 02:05:46.134045,"6105,970,9140,1186",3.2110069147236904
211,4,4.355628969088473,7,1.6115144529272567,0.11318037793176872,0,0,1,2.385406080926211,1,0,3,1.4139371481489178,0,2025-06-03 07:06:46.134045,"7787,7775",1.103959924926119
212,3,1.9574597115742183,7,0.09446961489445149,0.0051030021140930915,0,0,1,3.304742506752161,0,0,1,1.1758454768447435,0,2025-05-09 08:55:46.134045,"2432,5069,3855",2.6577486566423367
213,2,2.1800191394146418,9,0.27789575612297385,0.28227739876357827,0,1,5,2.8729148017798187,1,1,0,0.8929199303693902,0,2025-05-16 03:15:46.134045,"1888,8506",1.185938774837746
214,4,1.689740286079532,9,0.5058332567744137,0.9212463861110514,0,0,1,1.6025527385420426,1,0,1,0.6592464075302263,0,2025-05-19 04:11:46.134045,"367,8295",2.3064418125380133
215,1,2.667262347264937,1,0.5025962645560759,0.2762879978632985,0,1,2,3.121818175362114,0,0,3,0.6534006381715745,0,2025-05-24 17:33:46.134045,"6586,5295,1729",5.222547616858381
216,3,2.362208552639742,9,2.7413694759811134,0.4408144470101548,0,1,3,3.90187240962193,0,0,0,0.96600650474685,0,2025-06-03 21:32:46.134045,"2714,9472",4.174973320484873
217,1,1.323952755220929,3,1.3678481902620214,0.1789573957516517,0,0,1,2.668448939054375,0,2,1,0.8571027598377926,0,2025-05-28 23:00:46.134045,"6001,7887,6427,7492",3.254936546491442
218,3,1.885646944815179,6,0.13058579865865116,0.11628453642676884,0,0,0,6.718758931898709,2,1,0,1.2944703098886796,0,2025-05-08 01:31:46.134045,"1140,4071,899,4475,1178",4.333550035194008
219,3,0.8815634962227872,7,0.7345714995640775,0.18239444660798854,0,1,0,2.9546660992641938,0,0,4,0.46514658563210287,0,2025-06-04 00:43:46.134045,"7607,8632,3601",3.971141737287714
220,1,1.881058578767685,0,1.219013671585938,0.2104328340810755,0,0,1,3.653832601079291,2,0,0,1.208434532472134,0,2025-05-24 12:57:46.134045,"8612,7418,6426,7863,5993",2.352718896978112
221,2,1.5806278130832632,7,0.4345317839714966,0.1302888257802658,0,0,2,3.3121386325499316,0,0,4,1.0873433092193,0,2025-05-26 12:52:46.134045,"4393,8675,6214,6222,7330",3.771434895756884
222,4,2.1365409515907166,0,0.06097347692574187,0.7915530115032727,0,2,1,3.9440370801965567,1,0,0,0.4325557960576296,0,2025-05-16 22:18:46.134045,"885,8178,9113,1092,5121",2.3642622806393447
223,2,1.2900861028580608,5,0.7176919160643012,0.477245638390396,0,0,3,3.885278427113064,1,0,0,0.5005646743528225,0,2025-06-03 14:51:46.134045,2875,3.251818650151198
224,5,1.7855683099138004,4,0.9275853515889667,0.5397694275614893,0,2,2,2.1106605041596875,3,0,4,0.9836616454205346,1,2025-05-30 04:46:46.134045,"3321,8947",0.41567244534686054
225,0,2.0087727751881443,9,3.5271107216744735,0.3746505752925574,0,0,3,3.3768410935633404,0,0,3,0.09412265789095164,0,2025-05-14 19:35:46.134045,"4480,7255,9725",4.8951077742923745
226,3,2.0784176979566573,6,3.5849320586721385,0.21074284085304962,0,0,2,2.5565824704485944,1,1,1,0.6531350941302898,0,2025-05-28 16:34:46.134045,"165,3066",3.356082936611044
227,2,2.274283715705842,5,1.04092867422087,0.0939016645423193,0,0,1,2.1457650865951168,2,1,1,0.590065464672636,0,2025-06-02 21:16:46.134045,8803,1.2178018559220096
228,0,1.8258323347190137,9,0.9565532636111505,0.07592570306458868,0,0,4,2.7232816710522427,0,1,1,0.15732021613374736,0,2025-06-02 06:43:46.134045,"5609,8873,4702,1022",2.086433319688721
229,2,1.2133063410683036,0,1.534570247530488,0.18514202574569083,0,0,0,2.700201864534104,1,0,0,1.826398296075444,0,2025-05-22 09:44:46.134045,5600,1.315271970721117
230,2,2.082073272649578,5,0.44785988285706013,0.8501761932985958,0,0,2,4.966984408196149,0,2,0,1.3851881720959915,0,2025-05-20 18:49:46.134045,"8865,2935,8647,2594",1.750913137925417
231,4,1.821142174404237,2,0.5047081304842953,0.2165451895784174,0,2,1,1.768173525954793,1,1,3,0.7184976348133172,0,2025-05-14 11:21:46.134045,"9867,9197,6100",6.401783035074082
232,2,3.02464564210721,5,0.003841693891632627,0.35481959170104194,0,1,2,3.367302361830857,2,0,4,0.5781413922430454,0,2025-05-08 14:57:46.134045,986,2.265644029544956
233,1,3.1507415009103594,6,0.12215982434998737,0.5727516437501641,0,0,1,3.352915159207772,3,0,2,1.214069024063245,0,2025-05-28 18:29:46.134045,"5539,6380",3.659054459291577
234,1,0.6279195645629785,5,0.29494164281337504,0.5114131050087121,0,1,2,2.619540505078139,0,0,0,1.3218980472927397,0,2025-05-24 05:58:46.134045,"5779,4326,9333",0.6637451634549212
235,0,2.617154548417751,8,1.534865179305561,0.665820629731518,0,2,1,4.716085716823001,1,2,2,0.9419366722087695,0,2025-05-31 14:46:46.134045,3145,1.1306417680228689
236,2,2.817744161089908,8,0.3586374289826331,0.1943148295510546,0,0,3,3.7901033836265094,0,1,0,0.25772991559452896,0,2025-06-04 22:55:46.134045,"3501,8256,7589,757",3.9361067802572207
237,4,0.6541687041358604,7,0.19871907036113226,0.5240489287058553,1,0,3,0.5871546957940375,1,1,2,0.5005408519387325,0,2025-06-01 15:51:46.134045,"7868,6914,2657,8705,593",4.706560303095946
238,3,2.579472818912714,4,1.4368598892723725,0.7677491594402841,1,0,1,5.226634760156735,2,1,1,0.0,0,2025-05-16 12:39:46.134045,"3324,3138,7648",5.011351292409646
239,5,2.895954917766301,9,1.5822521010724073,0.3875069547543638,0,2,2,6.570859762804826,1,1,1,0.6560966542817048,0,2025-05-27 19:57:46.134045,"2901,2541,7748,4329,5603",0.20550592432776096
240,5,1.0503533621214096,2,0.09229159235054432,0.9718943983880618,0,1,1,5.989241272508401,1,0,1,0.8924460031244621,0,2025-05-20 04:23:46.134045,"3531,4630,3185,4359,5897",2.200924858479758
241,3,1.7636583768789615,3,2.2235346134160703,0.5779494328927345,1,0,2,3.710237356177412,2,0,3,0.7206212615955169,0,2025-05-26 03:36:46.134045,"5821,533,3877,369",1.1677543776278718
242,4,2.1863199358202214,9,1.3977046544353215,0.6748265578186491,0,0,2,1.3585899446315377,1,1,3,0.8651585973278143,0,2025-05-31 18:58:46.134045,"6604,7947",1.1403682094587517
243,1,2.570458060099278,7,0.7589199271456329,0.4590877396549543,0,0,2,3.2476174345961497,0,0,2,0.8002374569224111,0,2025-06-05 13:00:46.134045,"4803,9648,6417",3.756298386449381
244,3,1.0115605895523965,8,6.127984334999633,0.8578508439527347,0,2,3,1.066116794218893,2,0,1,1.1487418663610467,1,2025-06-03 14:17:46.134045,"9029,2985,7986",3.6650015046994975
245,4,3.1570066978156124,7,0.015377583997656,0.4514869239966878,0,0,2,4.530783701850731,1,1,0,0.785180806364544,0,2025-05-13 03:15:46.134045,804,2.675680600325766
246,4,0.0,9,1.1806980601820465,0.9422803135846202,0,0,1,3.84600597296878,3,1,3,0.5703460689926818,0,2025-06-05 01:15:46.134045,"396,6379,6802,8974",1.972234727244039
247,3,3.3237455489254994,2,0.261000546937119,0.3074905429885293,0,2,0,6.327724967199661,3,1,0,0.563762575148952,0,2025-05-28 23:15:46.134045,"4760,2680",1.0594924018803504
248,2,2.550267467789918,6,0.5992232907629873,0.8658194057520885,0,1,1,4.260720074137364,2,0,3,1.2343292373046983,0,2025-06-02 12:41:46.134045,"1194,9181",3.8506549983595875
249,2,1.3782284888571958,7,0.21442446561064393,0.6393531736763779,0,0,3,1.7672325595885283,1,0,3,0.33443534856191937,0,2025-06-02 03:42:46.134045,"269,7456",1.536256301982701
250,3,2.86440584270708,2,1.6548999572899254,0.7990546694056512,1,0,1,5.044027027730821,2,0,1,0.7928561430897234,0,2025-05-30 12:44:46.134045,"6889,5377,7471,3925,6749",4.1309452939562785
251,3,0.9522009563978702,0,0.7701725737941251,0.03770128459292155,0,0,2,2.905561583572511,0,0,3,0.6343969537463785,0,2025-06-01 22:52:46.134045,2348,1.6050812308248852
252,4,2.1149360543938753,6,6.435484499434398,0.2772796517532524,0,2,4,2.790411820251218,2,0,1,1.6239529263034238,1,2025-05-13 23:58:46.134045,"1491,1233",0.9492038382150801
253,0,2.238504873808595,2,1.5913121160043884,0.847078853808263,0,1,1,3.475895126400109,0,1,3,1.8049712183845212,0,2025-06-06 05:09:46.134045,"3809,5733,7102",1.182886621040926
